playerid,BBrefMinorsID,managerID,hofID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,firstname,lastname,nameNote,nameGiven,nameNick,weight,Height,bats,throws,debutYear,finalGame,college,lahmanID,MlbID,SeamheadsRetroID,holtzID,BBrefMLBid,Ethnicity,Arm Slot
67993,2067993,,,1999.0,2.0,28.0,South Korea,,,,,,,,,Jae-yong,Lee,,,,190.0,72.0,R,R,,,,67993,,,,,Asian,
66615,2066615,,,1997.0,7.0,1.0,South Korea,,,,,,,,,Seung-hyun,Ryu,,,,185.0,69.0,L,R,,,,66615,,,,,Asian,
66203,2066203,,,1993.0,6.0,19.0,South Korea,,,,,,,,,Ye-il,Seo,,,,183.0,70.0,R,R,,,동국대,66203,,,,,Asian,
61869,2061869,,,1992.0,10.0,10.0,South Korea,,,,,,,,,Jin-gi,Jeong,,,,203.0,73.0,L,R,,,,61869,,,,,Asian,
90282,2090282,,,1971.0,7.0,26.0,South Korea,,,,,,,,,Deok-hyun,Choi,,,,,,R,R,,,,90282,,,,,Asian,
74650,2074650,,,1981.0,5.0,9.0,South Korea,,,,,,,,,Young-soo,Lee,,,,198.0,72.0,R,R,,,한양대,74650,,,,,Asian,
71120,2071120,,,1982.0,4.0,24.0,South Korea,,,,,,,,,Yong-jin,Park,,,,163.0,71.0,L,R,,,,71120,,,,,Asian,
99636,2099636,,,1976.0,12.0,7.0,South Korea,,,,,,,,,Ki-hwan,Kim,,,,192.0,72.0,R,R,,,원광대,99636,,,,,Asian,
92601,2092601,,,1973.0,4.0,4.0,South Korea,,,,,,,,,Seungchul,Yang,,,,,,R,R,,,,92601,,,,,Asian,
73521,2073521,,,1984.0,7.0,28.0,South Korea,,,,,,,,,Hwi-gon,Kim,,,,187.0,74.0,R,R,,,,73521,,,,,Asian,
95316,2095316,,,1976.0,10.0,31.0,South Korea,,,,,,,,,Yong-joo,Lee,,,,168.0,70.0,S,R,,,,95316,,,,,Asian,
92405,2092405,,,1969.0,5.0,24.0,South Korea,,,,,,,,,Jung-min,Kim,,,,,,R,R,,,동아대,92405,,,,,Asian,
72169,2072169,,,1978.0,4.0,5.0,South Korea,,,,,,,,,Tae-geun,Oh,,,,198.0,71.0,S,R,,,건국대,72169,,,,,Asian,
75861,2075861,,,1982.0,2.0,5.0,South Korea,,,,,,,,,Sung-soo,Hong,,,,183.0,73.0,R,R,,,탐라대,75861,,,,,Asian,
93122,2093122,,,1970.0,10.0,15.0,South Korea,,,,,,,,,Shin-sang,Dang,,,,,,R,R,,,단국대,93122,,,,,Asian,
50365,2050365,,,1991.0,3.0,23.0,South Korea,,,,,,,,,Chan-jong,Moon,,,,181.0,72.0,S,R,,,,50365,,,,,Asian,
78847,2078847,,,1985.0,5.0,10.0,South Korea,,,,,,,,,Sang-hun,Lee,,,,172.0,71.0,L,L,,,단국대,78847,,,,,Asian,
69605,2069605,,,1987.0,8.0,14.0,United States,,,,,,,,,Jeremy,Hazelbaker,,,,190.0,75.0,L,R,,,,69605,,,,,Caucasian,
71650,2071650,,,1981.0,5.0,31.0,South Korea,,,,,,,,,Min-sung,Kwon,,,,212.0,72.0,R,R,,,대불대,71650,,,,,Asian,
97168,2097168,,,1974.0,4.0,25.0,South Korea,,,,,,,,,Chang-soo,Shin,,,,,,L,L,,,성균관대,97168,,,,,Asian,
76393,2076393,,,1987.0,7.0,23.0,South Korea,,,,,,,,,Min-ju,Park,,,,220.0,74.0,R,R,,,,76393,,,,,Asian,
99614,2099614,,,1976.0,12.0,21.0,South Korea,,,,,,,,,Kyung-jin,Kim,,,,168.0,70.0,R,R,,,원광대,99614,,,,,Asian,
96631,2096631,,,1970.0,4.0,15.0,South Korea,,,,,,,,,Chul-woong,Park,,,,,,R,R,,,고려대,96631,,,,,Asian,
92308,2092308,,,1973.0,9.0,7.0,South Korea,,,,,,,,,Kyung-ho,Lee,,,,,,R,R,,,,92308,,,,,Asian,
67063,2067063,,,1998.0,1.0,31.0,South Korea,,,,,,,,,Sang-in,Moon,,,,174.0,73.0,R,R,,,,67063,,,,,Asian,
65762,2065762,,,1982.0,7.0,20.0,United States,,,,,,,,,Jake,Fox,,,,220.0,72.0,R,R,,,,65762,,,,,Caucasian,
93150,2093150,,,1970.0,10.0,10.0,South Korea,,,,,,,,,Kyu-ha,Choi,,,,,,R,R,,,고려대,93150,,,,,Asian,
64204,2064204,,,1991.0,1.0,7.0,South Korea,,,,,,,,,Young-hyun,Hong,,,,192.0,74.0,R,R,,,동국대,64204,,,,,Asian,
87430,2087430,,,1964.0,3.0,4.0,South Korea,,,,,,,,,Jin-young,Choi,,,,,,R,R,,,영남대,87430,,,,,Asian,
92608,2092608,,,1970.0,12.0,12.0,South Korea,,,,,,,,,Tae-dong,Kim,,,,,,R,R,,,단국대,92608,,,,,Asian,
89273,2089273,,,1970.0,5.0,1.0,South Korea,,,,,,,,,Myung-chul,Song,,,,,,R,R,,,,89273,,,,,Asian,
71806,2071806,,,1982.0,3.0,7.0,South Korea,,,,,,,,,Dong-kun,Kim,,,,207.0,70.0,R,R,,,,71806,,,,,Asian,
89775,2089775,,,1968.0,5.0,25.0,South Korea,,,,,,,,,Kun-chul,Sung,,,,,,L,R,,,인천전문대,89775,,,,,Asian,
68453,2068453,,,1999.0,7.0,27.0,South Korea,,,,,,,,,Yong-ha,Kim,,,,187.0,73.0,R,R,,,,68453,,,,,Asian,
89431,2089431,,,1970.0,4.0,15.0,South Korea,,,,,,,,,Jung-eun,Park,,,,,,R,R,,,,89431,,,,,Asian,
77854,2077854,,,1984.0,8.0,28.0,South Korea,,,,,,,,,Chang-wook,Lee,,,,176.0,71.0,R,R,,,고려대,77854,,,,,Asian,
51100,2051100,,,2002.0,6.0,17.0,South Korea,,,,,,,,,Young-bin,Lee,,,,181.0,72.0,L,R,,,,51100,,,,,Asian,
92517,2092517,,,1973.0,7.0,24.0,South Korea,,,,,,,,,Jae-sung,Kwak,,,,216.0,75.0,R,R,,,,92517,,,,,Asian,
63967,2063967,,,1990.0,6.0,14.0,South Korea,,,,,,,,,Eu-ttaum,Park,,,,154.0,69.0,L,R,,,경남대,63967,,,,,Asian,
92708,2092708,,,1969.0,9.0,16.0,South Korea,,,,,,,,,Hong-jib,Kim,,,,,,R,R,,,동아대,92708,,,,,Asian,
96467,2096467,,,1977.0,4.0,19.0,South Korea,,,,,,,,,Chun-dong,Ha,,,,163.0,70.0,S,R,,,,96467,,,,,Asian,
63448,2063448,,,1993.0,1.0,31.0,South Korea,,,,,,,,,Yeong-hwan,Kim,,,,163.0,70.0,L,R,,,,63448,,,,,Asian,
68848,2068848,,,1999.0,3.0,22.0,South Korea,,,,,,,,,Seong-hun,Cho,,,,187.0,74.0,R,R,,,,68848,,,,,Asian,
96253,2096253,,,1974.0,2.0,2.0,South Korea,,,,,,,,,Jae-ho,Hong,,,,,,R,R,,,계명대,96253,,,,,Asian,
50657,2050657,,,2001.0,6.0,5.0,South Korea,,,,,,,,,Min,Park,,,,185.0,72.0,R,R,,,,50657,,,,,Asian,
67164,2067164,,,1998.0,8.0,19.0,South Korea,,,,,,,,,Chan-hyeok,Lee,,,,198.0,74.0,R,R,,,,67164,,,,,Asian,
69056,2069056,,,2000.0,4.0,13.0,South Korea,,,,,,,,,Min-seok,Park,,,,170.0,71.0,R,R,,,,69056,,,,,Asian,
88272,2088272,,,1961.0,10.0,18.0,South Korea,,,,,,,,,Il-gwon,Seo,,,,,,R,R,,,미국 메릴랜드대,88272,,,,,Asian,
93612,2093612,,,1970.0,3.0,11.0,South Korea,,,,,,,,,Hoon,Kim,,,,,,R,R,,,연세대,93612,,,,,Asian,
94562,2094562,,,1973.0,5.0,22.0,South Korea,,,,,,,,,Sung-gon,Han,,,,,,R,R,,,,94562,,,,,Asian,
77253,2077253,,,1988.0,5.0,7.0,South Korea,,,,,,,,,Yong-ho,Lee,,,,168.0,71.0,R,R,,,,77253,,,,,Asian,
67202,2067202,,,1998.0,12.0,20.0,South Korea,,,,,,,,,Yoo-yeon,Park,,,,170.0,70.0,R,R,,,,67202,,,,,Asian,
74761,2074761,,,1980.0,8.0,12.0,South Korea,,,,,,,,,Kyoung-young,Yoon,,,,194.0,74.0,R,R,,,동의대,74761,,,,,Asian,
75608,2075608,,,1982.0,5.0,12.0,South Korea,,,,,,,,,Hoon-rak,Choi,,,,181.0,74.0,L,L,,,단국대,75608,,,,,Asian,
64259,2064259,,,1989.0,6.0,2.0,South Korea,,,,,,,,,Byeong-wook,Choi,,,,194.0,71.0,R,R,,,동국대,64259,,,,,Asian,
97515,2097515,,,1974.0,7.0,17.0,South Korea,,,,,,,,,Dong-wook,Lee,,,,179.0,70.0,R,R,,,동아대,97515,,,,,Asian,
70814,2070814,,,1977.0,9.0,18.0,South Korea,,,,,,,,,Ju-il,Shin,,,,161.0,70.0,R,R,,,중앙대,70814,,,,,Asian,
95233,2095233,,,1972.0,4.0,30.0,South Korea,,,,,,,,,Seok-young,Seo,,,,,,R,R,,,인하대,95233,,,,,Asian,
97249,2097249,,,1974.0,11.0,10.0,South Korea,,,,,,,,,Shin-chang,Kang,,,,,,R,R,,,동아대,97249,,,,,Asian,
62741,2062741,,,1993.0,2.0,6.0,South Korea,,,,,,,,,Woo-suk,Choi,,,,176.0,72.0,R,R,,,,62741,,,,,Asian,
68069,2068069,,,1999.0,4.0,16.0,South Korea,,,,,,,,,Myeong-seong,Ko,,,,150.0,70.0,R,R,,,,68069,,,,,Asian,
99719,2099719,,,1976.0,6.0,30.0,South Korea,,,,,,,,,Geun-ju,Yoon,,,,187.0,72.0,R,R,,,동국대,99719,,,,,Asian,
92206,2092206,,,1972.0,11.0,14.0,South Korea,,,,,,,,,Jeon-jin,Lee,,,,,,R,R,,,,92206,,,,,Asian,
87550,2087550,,,1964.0,11.0,25.0,South Korea,,,,,,,,,Guk-heon,Jung,,,,,,R,R,,,중앙대,87550,,,,,Asian,
98455,2098455,,,1975.0,8.0,5.0,South Korea,,,,,,,,,Soo-kwan,Kim,,,,168.0,71.0,R,R,,,한양대,98455,,,,,Asian,
71901,2071901,,,1977.0,7.0,17.0,South Korea,,,,,,,,,Jun,Lee,,,,181.0,70.0,L,L,,,건국대,71901,,,,,Asian,
68207,2068207,,,1998.0,12.0,9.0,South Korea,,,,,,,,,Chang-hyun,Bae,,,,172.0,72.0,L,L,,,,68207,,,,,Asian,
68305,2068305,,,1997.0,4.0,4.0,South Korea,,,,,,,,,Sang-kwon,Byun,,,,176.0,71.0,L,R,,,인천재능대,68305,,,,,Asian,
62406,2062406,,,1989.0,12.0,17.0,South Korea,,,,,,,,,Ui-joon,Seong,,,,165.0,69.0,R,R,,,한양대,62406,,,,,Asian,
65802,2065802,,,1996.0,6.0,26.0,South Korea,,,,,,,,,Min-ho,Bong,,,,198.0,72.0,L,L,,,,65802,,,,,Asian,
60526,2060526,,,1987.0,5.0,17.0,South Korea,,,,,,,,,Yong-sun,Byun,,,,165.0,72.0,L,R,,,중앙대,60526,,,,,Asian,
72340,2072340,,,1979.0,6.0,15.0,South Korea,,,,,,,,,Hwan-in,Choi,,,,185.0,72.0,R,R,,,,72340,,,,,Asian,
63730,2063730,,,1994.0,4.0,6.0,South Korea,,,,,,,,,Ji-hun,Cho,,,,201.0,73.0,R,R,,,,63730,,,,,Asian,
62927,2062927,,,1989.0,7.0,23.0,South Korea,,,,,,,,,Tae-woo,Kim,,,,179.0,71.0,R,R,,,단국대,62927,,,,,Asian,
62917,2062917,,,1993.0,6.0,9.0,South Korea,,,,,,,,,Gu-seong,Kang,,,,181.0,71.0,L,R,,,,62917,,,,,Asian,
52063,2052063,,,2003.0,10.0,14.0,South Korea,,,,,,,,,Sang-woo,Lee,,,,209.0,75.0,R,R,,,,52063,,,,,Asian,
64499,2064499,,,1991.0,8.0,30.0,South Korea,,,,,,,,,Jae-hyun,Kim,,,,161.0,69.0,R,R,,,한양대,64499,,,,,Asian,
64769,2064769,,,1991.0,4.0,21.0,South Korea,,,,,,,,,Gwang-un,Jeong,,,,179.0,72.0,R,R,,,홍익대,64769,,,,,Asian,
95160,2095160,,,1973.0,4.0,28.0,South Korea,,,,,,,,,Jun-ki,Kang,,,,,,R,R,,,동국대,95160,,,,,Asian,
74242,2074242,,,1981.0,5.0,10.0,South Korea,,,,,,,,,Seung-jae,Bang,,,,165.0,70.0,L,R,,,동국대,74242,,,,,Asian,
65157,2065157,,,1996.0,4.0,16.0,South Korea,,,,,,,,,Min-chang,Choi,,,,168.0,70.0,L,L,,,,65157,,,,,Asian,
78863,2078863,,,1984.0,11.0,18.0,South Korea,,,,,,,,,Young-jin,Kwon,,,,181.0,71.0,L,L,,,연세대,78863,,,,,Asian,
53469,2053469,,,2004.0,5.0,28.0,South Korea,,,,,,,,,Kwon-hoo,Park,,,,176.0,72.0,R,R,,,,53469,,,,,Asian,
90351,2090351,,,1970.0,10.0,26.0,South Korea,,,,,,,,,Young-sang,Cho,,,,,,R,R,,,,90351,,,,,Asian,
63339,2063339,,,1994.0,2.0,12.0,South Korea,,,,,,,,,Min-jun,Kim,,,,165.0,69.0,R,R,,,,63339,,,,,Asian,
50840,2050840,,,2001.0,7.0,8.0,South Korea,,,,,,,,,Won-hoe,Hyun,,,,209.0,71.0,R,R,,,,50840,,,,,Asian,
90571,2090571,,,1967.0,8.0,3.0,South Korea,,,,,,,,,Gil-ho,Son,,,,,,R,R,,,성균관대,90571,,,,,Asian,
90418,2090418,,,1963.0,3.0,7.0,South Korea,,,,,,,,,Dong-hwan,Gu,,,,,,R,R,,,,90418,,,,,Asian,
92610,2092610,,,1972.0,3.0,7.0,South Korea,,,,,,,,,Kyung-ho,Shin,,,,,,R,R,,,,92610,,,,,Asian,
63903,2063903,,,1994.0,7.0,13.0,South Korea,,,,,,,,,Young-jun,Yoo,,,,174.0,72.0,R,R,,,,63903,,,,,Asian,
69766,2069766,,,2000.0,5.0,30.0,South Korea,,,,,,,,,Ro-kyeol,Yoo,,,,183.0,73.0,R,R,,,,69766,,,,,Asian,
66406,2066406,,,1993.0,8.0,14.0,South Korea,,,,,,,,,Joo-hyung,An,,,,150.0,69.0,L,R,,,영남대,66406,,,,,Asian,
51640,2051640,,,2002.0,1.0,23.0,South Korea,,,,,,,,,Hyuk-kyung,Kwon,,,,207.0,74.0,R,R,,,,51640,,,,,Asian,
95473,2095473,,,1976.0,6.0,6.0,South Korea,,,,,,,,,Hyung-seok,Jang,,,,176.0,72.0,R,R,,,,95473,,,,,Asian,
61658,2061658,,,1991.0,10.0,1.0,South Korea,,,,,,,,,Sang-kyo,Jeong,,,,170.0,70.0,R,R,,,,61658,,,,,Asian,
72562,2072562,,,1979.0,6.0,11.0,South Korea,,,,,,,,,In-jae,Byun,,,,205.0,73.0,R,R,,,중앙대,72562,,,,,Asian,
50262,2050262,,,2001.0,3.0,26.0,South Korea,,,,,,,,,Ju-yeop,Lee,,,,198.0,74.0,R,R,,,,50262,,,,,Asian,
90522,2090522,,,1971.0,6.0,1.0,South Korea,,,,,,,,,Dong-chae,Lee,,,,,,R,R,,,,90522,,,,,Asian,
61566,2061566,,,1992.0,11.0,20.0,South Korea,,,,,,,,,Il,Heo,,,,194.0,70.0,L,R,,,,61566,,,,,Asian,
65096,2065096,,,1995.0,6.0,26.0,South Korea,,,,,,,,,Ju-hoo,Jeong,,,,148.0,71.0,L,R,,,,65096,,,,,Asian,
74146,2074146,,,1981.0,3.0,3.0,South Korea,,,,,,,,,Ki-hyun,Son,,,,179.0,71.0,R,R,,,건국대,74146,,,,,Asian,
96408,2096408,,,1972.0,1.0,15.0,South Korea,,,,,,,,,Kyu-dae,Park,,,,172.0,72.0,R,R,,,,96408,,,,,Asian,
63563,2063563,,,1990.0,10.0,13.0,South Korea,,,,,,,,,Do-hyun,Ko,,,,214.0,72.0,R,R,,,동의대,63563,,,,,Asian,
73713,2073713,,,1984.0,8.0,28.0,South Korea,,,,,,,,,Jin-guk,Maeng,,,,172.0,71.0,R,R,,,,73713,,,,,Asian,
78762,2078762,,,1985.0,9.0,12.0,South Korea,,,,,,,,,Yun-seop,Han,,,,181.0,72.0,R,R,,,동아대,78762,,,,,Asian,
68910,2068910,,,1995.0,12.0,20.0,South Korea,,,,,,,,,Seung-heon,Lee,,,,205.0,71.0,L,L,,,고려대,68910,,,,,Asian,
96456,2096456,,,1977.0,4.0,3.0,South Korea,,,,,,,,,Hak-soo,Im,,,,165.0,68.0,R,R,,,,96456,,,,,Asian,
92503,2092503,,,1969.0,5.0,2.0,South Korea,,,,,,,,,Yo-sub,Lee,,,,,,R,R,,,건국대,92503,,,,,Asian,
64100,2064100,,,1995.0,12.0,6.0,South Korea,,,,,,,,,Jae-wook,Park,,,,172.0,71.0,R,R,,,,64100,,,,,Asian,
64760,2064760,,,1995.0,12.0,26.0,South Korea,,,,,,,,,Yeong-guk,Hwang,,,,183.0,73.0,L,L,,,,64760,,,,,Asian,
53057,2053057,,,2004.0,6.0,21.0,South Korea,,,,,,,,,Min-seok,Son,,,,154.0,70.0,L,R,,,,53057,,,,,Asian,
79234,2079234,,,1990.0,6.0,7.0,South Korea,,,,,,,,,Jin-hyeong,Kim,,,,220.0,70.0,R,R,,,,79234,,,,,Asian,
95544,2095544,,,1976.0,10.0,2.0,South Korea,,,,,,,,,Jong-sung,Yang,,,,,,R,R,,,,95544,,,,,Asian,
79866,2079866,,,1989.0,11.0,22.0,South Korea,,,,,,,,,Sang-hyun,Park,,,,179.0,70.0,R,R,,,,79866,,,,,Asian,
51298,2051298,,,2002.0,11.0,18.0,South Korea,,,,,,,,,Sung-jae,Park,,,,216.0,73.0,R,R,,,,51298,,,,,Asian,
94250,2094250,,,1975.0,7.0,17.0,South Korea,,,,,,,,,Seok-won,Ham,,,,159.0,72.0,R,R,,,,94250,,,,,Asian,
76553,2076553,,,1983.0,6.0,9.0,South Korea,,,,,,,,,Seung-jae,Lee,,,,194.0,72.0,R,R,,,경희대,76553,,,,,Asian,
74560,2074560,,,1985.0,10.0,3.0,South Korea,,,,,,,,,Jong-sung,Kim,,,,181.0,72.0,R,R,,,,74560,,,,,Asian,
70148,2070148,,,1977.0,4.0,3.0,South Korea,,,,,,,,,Hyun-sik,Yoon,,,,157.0,69.0,R,R,,,홍익대,70148,,,,,Asian,
73231,2073231,,,1980.0,5.0,16.0,South Korea,,,,,,,,,Seung-hoon,Baek,,,,165.0,69.0,R,R,,,동국대,73231,,,,,Asian,
70766,2070766,,,1977.0,7.0,27.0,South Korea,,,,,,,,,Jin-ho,Bang,,,,172.0,70.0,R,R,,,경남대,70766,,,,,Asian,
79604,2079604,,,1986.0,1.0,14.0,South Korea,,,,,,,,,Jung-hun,Son,,,,163.0,70.0,L,R,,,경희대,79604,,,,,Asian,
97442,2097442,,,1973.0,5.0,27.0,South Korea,,,,,,,,,Seung-woo,Choi,,,,,,R,R,,,영남대,97442,,,,,Asian,
92904,2092904,,,1969.0,12.0,19.0,South Korea,,,,,,,,,Sang-mo,Kim,,,,,,R,R,,,홍익대,92904,,,,,Asian,
99402,2099402,,,1976.0,8.0,24.0,South Korea,,,,,,,,,Sang-soo,Cho,,,,174.0,69.0,R,R,,,건국대,99402,,,,,Asian,
64164,2064164,,,1995.0,5.0,7.0,South Korea,,,,,,,,,Hyung-woo,Ryu,,,,159.0,72.0,R,R,,,,64164,,,,,Asian,
65620,2065620,,,1996.0,3.0,21.0,South Korea,,,,,,,,,Jeong-woo,Park,,,,214.0,74.0,L,R,,,,65620,,,,,Asian,
75442,2075442,,,1982.0,7.0,8.0,South Korea,,,,,,,,,Seung-hyun,Son,,,,203.0,73.0,R,R,,,인하대,75442,,,,,Asian,
94602,2094602,,,1972.0,11.0,24.0,South Korea,,,,,,,,,Jin-woo,Yoo,,,,,,R,R,,,,94602,,,,,Asian,
91145,2091145,,,1900.0,1.0,1.0,South Korea,,,,,,,,,Kiyoung,Moon,,,,,,R,R,,,,91145,,,,,Asian,
90611,2090611,,,1972.0,1.0,23.0,South Korea,,,,,,,,,Byung-doo,Kim,,,,,,R,R,,,,90611,,,,,Asian,
66504,2066504,,,1996.0,5.0,14.0,South Korea,,,,,,,,,Chan-keon,Lee,,,,161.0,70.0,L,R,,,,66504,,,,,Asian,
92210,2092210,,,1973.0,8.0,27.0,South Korea,,,,,,,,,Jung-kyu,Kim,,,,176.0,72.0,R,R,,,,92210,,,,,Asian,
62407,2062407,,,1989.0,3.0,24.0,South Korea,,,,,,,,,Young-hoon,Kim,,,,165.0,70.0,R,R,,,고려대,62407,,,,,Asian,
66992,2066992,,,1993.0,4.0,10.0,South Korea,,,,,,,,,Won-bin,Cho,,,,187.0,71.0,R,R,,,홍익대,66992,,,,,Asian,
96144,2096144,,,1973.0,8.0,1.0,South Korea,,,,,,,,,Kyu-taek,Oh,,,,181.0,71.0,R,R,,,한양대,96144,,,,,Asian,
72268,2072268,,,1976.0,8.0,11.0,South Korea,,,,,,,,,Hak-jae,Kim,,,,168.0,68.0,R,R,,,고려대,72268,,,,,Asian,
73757,2073757,,,1984.0,4.0,5.0,South Korea,,,,,,,,,Min-jun,Choi,,,,174.0,71.0,L,L,,,,73757,,,,,Asian,
67363,2067363,,,1994.0,10.0,5.0,South Korea,,,,,,,,,Byung-gyu,Lee,,,,161.0,69.0,L,R,,,송원대,67363,,,,,Asian,
72253,2072253,,,1983.0,5.0,21.0,South Korea,,,,,,,,,Kyung-hwan,Lee,,,,214.0,70.0,R,R,,,,72253,,,,,Asian,
74246,2074246,,,1985.0,1.0,5.0,South Korea,,,,,,,,,Hye-kyeom,Kim,,,,209.0,73.0,R,R,,,,74246,,,,,Asian,
98200,2098200,,,1978.0,5.0,22.0,South Korea,,,,,,,,,Yoon-il,Kim,,,,190.0,72.0,R,R,,,,98200,,,,,Asian,
73438,2073438,,,1985.0,2.0,17.0,South Korea,,,,,,,,,Young-bok,Kim,,,,216.0,73.0,R,R,,,,73438,,,,,Asian,
71458,2071458,,,1980.0,2.0,10.0,South Korea,,,,,,,,,Jung-oh,Jung,,,,172.0,70.0,R,R,,,,71458,,,,,Asian,
75253,2075253,,,1986.0,9.0,11.0,South Korea,,,,,,,,,Ha-ram,Kim,,,,161.0,71.0,R,R,,,,75253,,,,,Asian,
94742,2094742,,,1975.0,3.0,26.0,South Korea,,,,,,,,,Yo-han,Lee,,,,,,R,R,,,,94742,,,,,Asian,
91764,2091764,,,1973.0,2.0,28.0,South Korea,,,,,,,,,Il-hoon,Kim,,,,,,R,R,,,,91764,,,,,Asian,
92412,2092412,,,1969.0,4.0,29.0,South Korea,,,,,,,,,Doo-gon,Kang,,,,,,R,R,,,경남대,92412,,,,,Asian,
98246,2098246,,,1979.0,7.0,20.0,South Korea,,,,,,,,,Sang-moo,Yoon,,,,165.0,69.0,R,R,,,,98246,,,,,Asian,
71713,2071713,,,1978.0,6.0,3.0,South Korea,,,,,,,,,Chang-ho,Seo,,,,165.0,70.0,R,R,,,고려대,71713,,,,,Asian,
93404,2093404,,,1970.0,4.0,23.0,South Korea,,,,,,,,,Hong-ju,Choi,,,,,,R,R,,,동아대,93404,,,,,Asian,
89512,2089512,,,1965.0,8.0,2.0,South Korea,,,,,,,,,Sun-il,Kim,,,,,,R,R,,,동아대,89512,,,,,Asian,
54768,2054768,,,2004.0,11.0,2.0,South Korea,,,,,,,,,Dong-wook,Jo,,,,181.0,75.0,L,L,,,,54768,,,,,Asian,
89372,2089372,,,1966.0,6.0,4.0,South Korea,,,,,,,,,Sung-hoon,Yoon,,,,,,R,R,,,동국대,89372,,,,,Asian,
52514,2052514,,,2003.0,6.0,14.0,South Korea,,,,,,,,,Se-min,Kim,,,,172.0,72.0,R,R,,,,52514,,,,,Asian,
63027,2063027,,,1990.0,12.0,14.0,South Korea,,,,,,,,,Seong-mu,Ahn,,,,176.0,71.0,R,R,,,고려대,63027,,,,,Asian,
72623,2072623,,,1979.0,6.0,8.0,South Korea,,,,,,,,,Min-chul,Cho,,,,185.0,71.0,R,R,,,대불대,72623,,,,,Asian,
76360,2076360,,,1983.0,10.0,28.0,South Korea,,,,,,,,,Sun-kwon,Cho,,,,192.0,69.0,R,R,,,한양대,76360,,,,,Asian,
91213,2091213,,,1972.0,10.0,28.0,South Korea,,,,,,,,,Young-sool,Choi,,,,,,L,L,,,,91213,,,,,Asian,
76404,2076404,,,1987.0,2.0,17.0,South Korea,,,,,,,,,Sun-il,Hwang,,,,198.0,74.0,L,L,,,,76404,,,,,Asian,
61830,2061830,,,1987.0,2.0,4.0,South Korea,,,,,,,,,Jeong-ik,Shin,,,,209.0,76.0,R,R,,,한민대,61830,,,,,Asian,
54567,2054567,,,2005.0,4.0,12.0,South Korea,,,,,,,,,Sung-woo,Kang,,,,170.0,72.0,R,R,,,,54567,,,,,Asian,
87412,2087412,,,1963.0,3.0,15.0,South Korea,,,,,,,,,Jung-soo,Kim,,,,,,L,L,,,영남대,87412,,,,,Asian,
91160,2091160,,,1975.0,5.0,23.0,South Korea,,,,,,,,,Sung-sik,Kim,,,,,,R,R,,,,91160,,,,,Asian,
51574,2051574,,,1998.0,10.0,12.0,South Korea,,,,,,,,,Jong-eun,Choi,,,,181.0,70.0,R,R,,,중앙대,51574,,,,,Asian,
50900,2050900,,,2001.0,9.0,15.0,South Korea,,,,,,,,,Hyung-won,Lim,,,,161.0,72.0,R,R,,,,50900,,,,,Asian,
65345,2065345,,,1996.0,12.0,13.0,South Korea,,,,,,,,,Hae-soo,Kim,,,,192.0,74.0,R,R,,,,65345,,,,,Asian,
65136,2065136,,,1991.0,10.0,12.0,South Korea,,,,,,,,,Ji-gyu,Park,,,,198.0,72.0,L,R,,,성균관대,65136,,,,,Asian,
68616,2068616,,,1998.0,12.0,7.0,South Korea,,,,,,,,,Seung-beom,Kim,,,,194.0,72.0,R,R,,,,68616,,,,,Asian,
65293,2065293,,,1991.0,12.0,28.0,South Korea,,,,,,,,,Jin-cheol,Jung,,,,172.0,70.0,L,R,,,건국대,65293,,,,,Asian,
94232,2094232,,,1971.0,3.0,19.0,South Korea,,,,,,,,,Ki-soo,Yoon,,,,,,R,R,,,경성대,94232,,,,,Asian,
53139,2053139,,,2004.0,3.0,27.0,South Korea,,,,,,,,,Myeong-geun,Park,,,,165.0,69.0,,,,,,53139,,,,,Asian,
72154,2072154,,,1983.0,4.0,12.0,South Korea,,,,,,,,,Do-hyeon,Park,,,,243.0,72.0,R,R,,,,72154,,,,,Asian,
52705,2052705,,,2000.0,5.0,9.0,South Korea,,,,,,,,,Sang-bin,Yoo,,,,179.0,71.0,L,L,,,강릉영동대,52705,,,,,Asian,
89131,2089131,,,1967.0,1.0,23.0,South Korea,,,,,,,,,Sung-hoon,Park,,,,,,R,R,,,경성대,89131,,,,,Asian,
68830,2068830,,,1999.0,5.0,15.0,South Korea,,,,,,,,,Jeong-woo,Kim,,,,192.0,72.0,R,R,,,,68830,,,,,Asian,
54503,2054503,,,2005.0,5.0,27.0,South Korea,,,,,,,,,Jun-woo,Park,,,,207.0,75.0,R,R,,,,54503,,,,,Asian,
52809,2052809,,,2002.0,4.0,16.0,South Korea,,,,,,,,,Yeong-jun,Jeon,,,,220.0,75.0,R,R,,,,52809,,,,,Asian,
50208,2050208,,,2001.0,9.0,4.0,South Korea,,,,,,,,,Myeong-jin,Oh,,,,174.0,70.0,L,R,,,,50208,,,,,Asian,
96750,2096750,,,1970.0,8.0,15.0,South Korea,,,,,,,,,O-young,Kwon,,,,183.0,70.0,R,R,,,연세대,96750,,,,,Asian,
50596,2050596,,,2001.0,7.0,20.0,South Korea,,,,,,,,,Min-ki,Hong,,,,187.0,73.0,L,L,,,,50596,,,,,Asian,
